timestamp,CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
373985,-68,-76,-58,-84,-65,-88,-58,-89,B05
383514,-68,-74,-58,-85,-67,-86,-62,-88,B05
383514,-67,-76,-57,-82,-64,-82,-59,-88,B05
388841,-66,-75,-58,-85,-71,-83,-59,-88,B05
398369,-67,-78,-58,-85,-65,-83,-57,-89,B05
403897,-68,-75,-58,-84,-65,-86,-58,-89,B05
403897,-69,-77,-58,-85,-65,-85,-57,-89,B05
409425,-66,-75,-58,-85,-65,-85,-59,-88,B05
418952,-65,-75,-58,-81,-62,-82,-58,-88,B05
418952,-66,-74,-57,-84,-64,-84,-59,-88,B05
424480,-66,-75,-57,-85,-64,-85,-58,-87,B05
434009,-65,-74,-58,-83,-65,-86,-59,-88,B05
434009,-67,-77,-57,-85,-64,-86,-58,-88,B05
439538,-66,-74,-58,-84,-64,-85,-58,-86,B05
449067,-67,-75,-59,-85,-65,-83,-58,-87,B05
449067,-67,-75,-58,-84,-65,-84,-58,-88,B05
454598,-67,-76,-59,-84,-65,-85,-59,-87,B05
463927,-67,-74,-58,-85,-64,-84,-57,-87,B05
469456,-67,-75,-61,-83,-66,-82,-58,-88,B05
469456,-67,-75,-58,-87,-63,-86,-58,-89,B05
474985,-67,-74,-57,-86,-64,-89,-58,-88,B05
484516,-66,-75,-58,-85,-64,-87,-58,-88,B05
484516,-66,-75,-59,-84,-66,-86,-59,-87,B05
490047,-68,-75,-59,-83,-64,-84,-56,-89,B05
499575,-66,-76,-57,-85,-64,-84,-59,-87,B05
499575,-67,-76,-57,-85,-64,-84,-59,-88,B05
505105,-67,-74,-60,-83,-65,-85,-59,-89,B05
514634,-67,-75,-58,-85,-65,-84,-59,-87,B05
,,,,,,,,,
520163,-66,-70,-65,-88,-68,-89,-69,-83,B06
529490,-65,-70,-63,-89,-69,-88,-68,-82,B06
535019,-63,-70,-66,-88,-69,-87,-68,-83,B06
535019,-64,-71,-63,-87,-69,-87,-68,-81,B06
540549,-63,-70,-65,-87,-69,-86,-67,-86,B06
549877,-64,-72,-66,-86,-69,-87,-68,-82,B06
555406,-65,-70,-65,-87,-70,-87,-65,-80,B06
560734,-64,-71,-65,-86,-71,-86,-67,-81,B06
560734,-63,-70,-64,-87,-69,-87,-67,-83,B06
566264,-64,-69,-65,-86,-71,-82,-67,-81,B06
575792,-63,-68,-64,-86,-70,-87,-67,-84,B06
575792,-65,-71,-65,-86,-71,-85,-67,-80,B06
581321,-63,-73,-65,-85,-69,-86,-65,-85,B06
590851,-63,-70,-65,-86,-69,-85,-67,-81,B06
590851,-64,-70,-65,-85,-67,-80,-68,-84,B06
596378,-65,-70,-64,-86,-69,-86,-67,-84,B06
605909,-66,-70,-65,-86,-70,-85,-67,-82,B06
611237,-66,-70,-66,-88,-69,-85,-69,-83,B06
611237,-65,-71,-64,-89,-69,-88,-76,-81,B06
616767,-67,-70,-66,-89,-70,-83,-67,-88,B06
626295,-63,-69,-69,-86,-69,-85,-68,-84,B06
626295,-64,-68,-65,-85,-76,-81,-64,-85,B06
631825,-67,-69,-64,-86,-68,-86,-73,-86,B06
641153,-63,-69,-66,-87,-66,-83,-70,-81,B06
646683,-65,-70,-66,-87,-69,-84,-67,-80,B06
646683,-65,-70,-65,-86,-67,-84,-69,-82,B06
652012,-63,-70,-65,-89,-69,-83,-67,-82,B06
661541,-65,-70,-66,-88,-69,-83,-69,-83,B06
661541,-64,-69,-65,-88,-70,-84,-65,-83,B06
667071,-65,-71,-64,-86,-69,-86,-66,-81,B06
667071,-67,-68,-64,-88,-71,-85,-68,-82,B06
,,,,,,,,,
687134,-62,-57,-55,-83,-64,-87,-60,-89,B07
692663,-62,-57,-54,-84,-62,-87,-61,-87,B07
692663,-62,-57,-54,-84,-62,-87,-61,-87,B07
698191,-62,-58,-55,-84,-63,-90,-61,-87,B07
707719,-61,-56,-53,-86,-63,-89,-58,-88,B07
713248,-61,-56,-53,-86,-63,-89,-58,-88,B07
713248,-63,-57,-53,-83,-63,-89,-59,-85,B07
718777,-62,-57,-55,-86,-61,-87,-61,-87,B07
728306,-62,-57,-55,-86,-61,-87,-61,-87,B07
728306,-68,-58,-59,-89,-72,-82,-66,-86,B07
733836,-57,-61,-53,-85,-70,-73,-64,-76,B07
743366,-55,-59,-55,-87,-73,-74,-65,-81,B07
743366,-55,-59,-55,-87,-73,-74,-65,-81,B07
748895,-56,-59,-53,-82,-74,-74,-65,-81,B07
758225,-54,-59,-54,-85,-73,-72,-69,-81,B07
763754,-54,-59,-54,-85,-73,-72,-69,-81,B07
763754,-57,-59,-54,-83,-73,-71,-62,-81,B07
769284,-56,-59,-55,-83,-90,-70,-62,-83,B07
778813,-55,-60,-55,-85,-75,-74,-62,-83,B07
778813,-55,-60,-55,-85,-75,-74,-62,-83,B07
784342,-57,-59,-55,-85,-85,-72,-62,-82,B07
793870,-60,-61,-54,-88,-72,-74,-61,-83,B07
793870,-66,-67,-61,-82,-72,-83,-60,-83,B07
799399,-66,-67,-61,-82,-72,-83,-60,-83,B07
808928,-71,-70,-59,-89,-67,-73,-57,-92,B07
808928,-67,-53,-53,-80,-67,-72,-58,-94,B07
814458,-67,-53,-53,-80,-67,-72,-58,-94,B07
823987,-70,-52,-54,-90,-65,-72,-60,-90,B07
823987,-71,-62,-55,-90,-70,-79,-63,-93,B07
829517,-70,-62,-54,-89,-68,-82,-66,-88,B07
838846,-70,-62,-54,-89,-68,-82,-66,-88,B07
844377,-70,-60,-56,-90,-68,-77,-65,-90,B07
,,,,,,,,,
849906,-67,-72,-71,-91,-79,-93,-70,-93,B08
859436,-67,-74,-66,-88,-79,-86,-69,-91,B08
864965,-67,-71,-70,-89,-80,-91,-70,-89,B08
864965,-66,-70,-70,-92,-78,-93,-68,-87,B08
870293,-67,-72,-67,-91,-81,-91,-70,-89,B08
879821,-67,-72,-68,-88,-76,-94,-70,-90,B08
879821,-67,-72,-69,-87,-81,-92,-69,-94,B08
885351,-65,-72,-70,-88,-80,-95,-70,-91,B08
894680,-65,-72,-70,-90,-81,-91,-67,-89,B08
900209,-67,-72,-71,-90,-81,-88,-70,-88,B08
900209,-67,-73,-69,-90,-80,-88,-68,-88,B08
905740,-66,-73,-67,-89,-81,-88,-67,-87,B08
915267,-65,-72,-68,-88,-80,-86,-69,-89,B08
915267,-66,-73,-68,-90,-82,-89,-68,-87,B08
920795,-66,-72,-70,-91,-79,-88,-67,-90,B08
930326,-68,-72,-68,-90,-80,-90,-65,-89,B08
930326,-66,-74,-69,-89,-80,-91,-68,-86,B08
935658,-67,-72,-70,-90,-78,-93,-68,-89,B08
935658,-64,-72,-69,-90,-77,-90,-69,-87,B08
945989,-65,-72,-69,-91,-79,-89,-69,-90,B08
955518,-66,-73,-69,-90,-79,-89,-69,-91,B08
955518,-63,-72,-69,-89,-79,-89,-68,-90,B08
961047,-67,-72,-69,-89,-80,-91,-68,-89,B08
970574,-67,-72,-70,-91,-80,-91,-66,-87,B08
975902,-66,-71,-69,-88,-81,-92,-65,-85,B08
975902,-65,-72,-69,-90,-80,-87,-70,-89,B08
981433,-66,-71,-68,-88,-81,-89,-70,-90,B08
990965,-68,-69,-73,-93,-82,-92,-68,-90,B08
990965,-67,-72,-70,-90,-80,-89,-70,-87,B08
996495,-66,-72,-69,-88,-80,-91,-68,-89,B08
1005826,-66,-73,-70,0,-80,-90,-73,-88,B08
1011354,-65,-72,-69,0,-79,-89,-71,-88,B08
,,,,,,,,,
1016884,-76,-85,-75,-90,-72,-74,-82,-92,C00
1026411,-75,-88,-75,-89,-72,-69,-84,-91,C00
1031941,-78,-87,-78,-92,-73,-70,-88,-92,C00
1031941,-77,-86,-73,-94,-75,-69,-84,-92,C00
1037470,-79,-86,-75,-92,-72,-70,-91,-91,C00
1046998,-76,-88,-77,-90,-74,-68,-86,-92,C00
1046998,-78,-86,-76,-92,-82,-69,-81,-91,C00
1052530,-77,-88,-75,-94,-69,-72,-83,-88,C00
1062059,-76,-87,-75,-92,-70,-73,-87,-93,C00
1067587,-78,-87,-77,-90,-69,-68,-83,-90,C00
1067587,-82,-90,-74,-90,-70,-76,-83,-91,C00
1073119,-82,-88,-74,-92,-68,-72,-90,-94,C00
1082649,-82,-84,-76,-91,-68,-66,-88,-90,C00
1082649,-82,-84,-84,-94,-69,-69,-81,-92,C00
1087981,-77,-87,-73,-93,-70,-68,-84,-93,C00
1097514,-80,-86,-76,-88,-70,-73,-89,-89,C00
1097514,-82,-85,-76,-91,-68,-70,-91,-91,C00
1103046,-78,-83,-77,-89,-69,-69,-90,-90,C00
1112574,-76,-84,-77,-90,-71,-68,-88,-90,C00
1118104,-81,-86,-80,-93,-70,-67,-82,-90,C00
1118104,-79,-88,-74,-90,-67,-70,-85,-89,C00
1123633,-78,-90,-74,-93,-68,-71,-82,-87,C00
1133161,-81,-86,-76,-91,-69,-67,-86,-94,C00
1133161,-81,-88,-77,-92,-69,-66,-91,-92,C00
1138691,-81,-91,-77,-88,-69,-68,-87,-92,C00
1148220,-83,-85,-76,-90,-69,-71,-90,-93,C00
1148220,-82,-84,-76,-92,-70,-68,-84,-91,C00
1153751,-82,-83,-74,-91,-72,-68,-86,-91,C00
1163283,-83,-84,-75,-90,-69,-70,-84,-93,C00
1163283,-84,-83,-76,-90,-72,-71,-90,-91,C00
1168812,-80,-84,-76,-92,-69,-67,-85,-93,C00
1178340,-82,-85,-75,-89,-72,-68,-89,-92,C00
,,,,,,,,,
1183868,-74,-89,-67,-90,-71,-59,-74,-93,C01
1193396,-84,-93,-70,-95,-69,-59,-76,-95,C01
1193396,-82,-91,-71,-94,-69,-59,-76,-90,C01
1198926,-87,-81,-72,-91,-65,-61,-75,-94,C01
1208454,-79,-82,-68,-93,-69,-61,-76,-89,C01
1208454,-79,-77,-70,-96,-65,-62,-73,-85,C01
1213983,-78,-81,-69,-94,-64,-62,-73,-85,C01
1213983,-77,-81,-71,-96,-65,-62,-72,-86,C01
1224514,-78,-80,-72,-92,-69,-62,-74,-83,C01
1234042,-79,-80,-69,-92,-68,-64,-76,-84,C01
1234042,-78,-82,-71,-94,-68,-62,-77,-86,C01
1239574,-79,-82,-72,-92,-67,-63,-78,-86,C01
1249103,-78,-83,-70,-96,-68,-60,-75,-87,C01
1249103,-82,-83,-70,-93,-67,-62,-75,-86,C01
17437273,-79,-83,-69,-89,-66,-61,-76,-84,C01
17442599,-81,-83,-69,-95,-67,-61,-75,-85,C01
17442599,-79,-82,-71,-93,-66,-61,-76,-84,C01
17447925,-80,-82,-68,-94,-66,-61,-79,-87,C01
17457251,-79,-82,-67,-92,-67,-61,-78,-86,C01
17462577,-80,-85,-70,-92,-65,-60,-76,-86,C01
17462577,-80,-81,-70,-94,-67,-61,-75,-86,C01
17467904,-81,-84,-71,-93,-67,-60,-79,-84,C01
17478233,-82,-77,-69,-92,-62,-62,-77,-85,C01
17478233,-81,-80,-69,-92,-68,-61,-77,-86,C01
17483560,-79,-82,-70,-93,-67,-61,-76,-84,C01
17492890,-78,-82,-69,-93,-69,-62,-76,-87,C01
17498217,-80,-81,-70,-91,-68,-62,-77,-85,C01
17498217,-79,-84,-70,-91,-68,-63,-77,-88,C01
17503545,-83,-82,-69,-95,-69,-62,-80,-88,C01
17512873,-82,-82,-70,0,-67,-60,-74,-87,C01
17518201,-80,-85,-70,0,-65,-59,-74,-89,C01
17518201,-81,-85,-71,0,-67,-60,-75,0,C01
,,,,,,,,,
17532856,-79,-79,-85,-95,-75,-77,-73,-86,C02
17538182,-77,-80,-77,-93,-76,-79,-75,-88,C02
17543510,-77,-79,-79,-93,-72,-79,-76,-87,C02
17543510,-75,-79,-79,-92,-72,-79,-72,-89,C02
17548839,-74,-77,-76,-94,-73,-79,-75,-86,C02
17558166,-73,-79,-76,-93,-70,-77,-71,-85,C02
17563494,-76,-80,-75,-94,-72,-80,-75,-88,C02
17563494,-72,-80,-75,-94,-73,-79,-72,-89,C02
17568821,-74,-79,-74,-95,-74,-78,-70,-88,C02
17578148,-76,-78,-75,-91,-74,-81,-74,-86,C02
17583477,-76,-79,-76,-93,-73,-81,-76,-87,C02
17583477,-76,-79,-74,-94,-72,-80,-71,-87,C02
17588804,-76,-76,-76,-91,-73,-80,-74,-87,C02
17598131,-77,-79,-75,-94,-73,-79,-76,-88,C02
17603458,-75,-78,-75,-95,-74,-80,-76,-86,C02
17603458,-75,-79,-76,-94,-72,-78,-74,-89,C02
17608787,-74,-78,-76,-92,-72,-80,-74,-86,C02
17608787,-76,-79,-77,-90,-73,-79,-72,-85,C02
17619115,-74,-80,-76,-93,-72,-79,-72,-86,C02
17628441,-75,-79,-75,-90,-73,-79,-75,-87,C02
17633767,-73,-79,-76,-91,-74,-80,-75,-85,C02
17633767,-75,-78,-76,-94,-73,-79,-74,-88,C02
17639094,-76,-76,-75,-93,-73,-80,-72,-89,C02
17648421,-73,-76,-76,-92,-74,-79,-73,-87,C02
17653747,-75,-79,-73,-92,-74,-80,-74,-88,C02
17653747,-76,-78,-75,-92,-73,-79,-74,-87,C02
17659074,-75,-77,-75,-95,-74,-80,-76,-88,C02
17668400,-76,-79,-76,-92,-72,-80,-74,-88,C02
17673726,-79,-79,-75,-91,-70,-81,-73,-87,C02
17679052,-75,-79,-73,-93,-70,-79,-73,-87,C02
17679052,-75,-76,-75,-90,-72,-80,-74,-87,C02
17684379,-74,-77,-74,-90,-73,-79,-73,-87,C02
17693708,-76,-77,-78,0,-70,-79,-75,0,C02
,,,,,,,,,
17699034,-67,-80,-76,-87,-73,-83,-81,-93,C03
17704361,-69,-82,-73,-88,-73,-83,-75,-91,C03
17713688,-67,-80,-80,-87,-69,-82,-83,-90,C03
17719014,-69,-82,-74,-88,-70,-83,-80,-91,C03
17724343,-68,-81,-78,-87,-72,-81,-70,-91,C03
17729671,-70,-77,-73,-85,-70,-86,-71,-90,C03
17911327,-66,-80,-73,-88,-72,-84,-76,-92,C03
17916655,-67,-79,-69,-85,-71,-82,-74,-88,C03
17916655,-69,-79,-75,-88,-69,-88,-73,-89,C03
17921983,-67,-80,-75,-87,-71,-90,-72,-90,C03
17931312,-68,-79,-80,-86,-72,-91,-72,-90,C03
17936639,-68,-83,-75,-89,-74,-86,-79,-89,C03
17936639,-70,-82,-79,-87,-70,-86,-80,-90,C03
17941966,-69,-80,-77,-89,-73,-89,-74,-88,C03
17951294,-69,-80,-76,-88,-70,-85,-72,-93,C03
17956620,-68,-79,-75,-87,-72,-90,-76,-91,C03
17961951,-68,-84,-75,-88,-72,-89,-68,-89,C03
17961951,-70,-78,-75,-88,-71,-86,-76,-91,C03
17967279,-68,-82,-75,-89,-72,-86,-79,-92,C03
17976607,-68,-83,-75,-90,-72,-85,-75,-90,C03
17981937,-69,-82,-76,-87,-72,-84,-75,-90,C03
17981937,-67,-77,-75,-89,-74,-89,-76,-92,C03
17987264,-68,-83,-79,-89,-73,-89,-81,-90,C03
17996590,-67,-81,-74,-87,-73,-86,-76,-92,C03
18001918,-74,-82,-73,-89,-71,-89,-77,-89,C03
18001918,-70,-81,-75,-84,-73,-87,-74,-89,C03
18007245,-69,-81,-72,-89,-71,-83,-76,-89,C03
18016575,-67,-81,-73,-87,-73,-83,-75,-89,C03
18021903,-68,-80,-73,-88,-73,-81,-74,-90,C03
18027236,-69,-78,-77,-89,-73,-87,-76,-90,C03
18027236,-67,-79,-79,-87,-72,-88,-77,-90,C03
18032565,-68,-88,-80,-87,-74,-90,-78,-90,C03
,,,,,,,,,
18047218,-77,-75,-68,-86,-64,-85,-50,-81,C04
18047218,-76,-73,-67,-82,-66,-91,-50,-83,C04
18052545,-85,-75,-67,-88,-63,-87,-51,-82,C04
18061872,-76,-69,-66,-86,-73,-89,-49,-88,C04
18067200,-77,-72,-66,-85,-64,-85,-51,-83,C04
18072531,-78,-74,-70,-86,-64,-86,-50,-83,C04
18072531,-79,-72,-67,-86,-65,-83,-50,-83,C04
18077862,-78,-71,-69,-87,-65,-85,-50,-84,C04
18087192,-78,-73,-68,-87,-65,-85,-50,-84,C04
18092520,-75,-72,-71,-83,-65,-85,-50,-84,C04
18097847,-82,-72,-65,-86,-65,-79,-51,-84,C04
18097847,-79,-70,-67,-87,-64,-85,-51,-84,C04
18103174,-74,-73,-71,-85,-65,-81,-51,-82,C04
18112505,-79,-76,-72,-84,-66,-82,-51,-85,C04
18117833,-76,-71,-72,-82,-63,-85,-50,-83,C04
18117833,-77,-73,-68,-85,-65,-81,-51,-86,C04
18123161,-78,-73,-67,-89,-62,-83,-50,-85,C04
18132490,-75,-73,-69,-87,-65,-85,-50,-85,C04
18137817,-77,-72,-67,-81,-64,-86,-50,-85,C04
18143144,-79,-73,-67,-86,-66,-81,-49,-83,C04
18148475,-77,-73,-65,-88,-66,-83,-48,-81,C04
18153803,-76,-73,-69,-85,-64,-79,-52,-84,C04
18159131,-81,-73,-70,-87,-63,-82,-49,-83,C04
18159131,-79,-73,-67,-86,-65,-84,-50,-84,C04
18164458,-81,-73,-69,-87,-64,-83,-49,-83,C04
18173788,-79,-73,-69,-85,-64,-84,-49,-82,C04
18179117,-80,-72,-70,-86,-64,-89,-50,-88,C04
18179117,-80,-73,-70,-88,-62,-83,-50,-83,C04
18184449,-79,-74,-67,-87,-64,-87,-49,-82,C04
18193776,-78,-73,-69,-87,-66,-83,-50,-82,C04
18199103,-79,-72,-70,-86,-64,-86,-49,-83,C04
18204431,-79,-75,-69,-88,-64,-83,-49,-83,C04
,,,,,,,,,
18314412,-75,-75,-73,-89,-63,-77,-61,-88,C05
18319738,-71,-81,-71,-88,-66,-77,-59,-85,C05
18319738,-72,-77,-75,-88,-65,-81,-60,-83,C05
18325065,-71,-75,-71,-88,-65,-78,-58,-85,C05
18334391,-69,-76,-72,-88,-67,-85,-59,-84,C05
18339719,-76,-79,-70,-89,-64,-80,-61,-86,C05
18345048,-72,-75,-70,-91,-67,-78,-60,-83,C05
18345048,-74,-78,-74,-89,-68,-79,-60,-87,C05
18350376,-73,-77,-71,-93,-68,-81,-61,-85,C05
18359709,-72,-77,-73,-90,-68,-79,-60,-84,C05
18365036,-73,-76,-72,-91,-69,-81,-63,-84,C05
18370364,-74,-77,-74,-91,-67,-80,-59,-86,C05
18370364,-73,-79,-74,-89,-67,-80,-59,-85,C05
18375692,-71,-77,-72,-89,-67,-78,-60,-83,C05
18375692,-71,-78,-71,-90,-67,-81,-59,-87,C05
18386022,-69,-77,-72,-90,-68,-81,-57,-83,C05
18395352,-76,-75,-67,-90,-66,-77,-58,-83,C05
18400679,-78,-75,-73,-90,-69,-77,-58,-83,C05
18406006,-76,-74,-71,-88,-64,-78,-57,-82,C05
18406006,-75,-72,-70,-87,-63,-78,-56,-84,C05
18411333,-72,-74,-64,-87,-68,-77,-58,-83,C05
18420660,-77,-76,-67,-88,-65,-77,-57,-84,C05
18425987,-72,-75,-67,-91,-66,-75,-57,-85,C05
18425987,-73,-75,-72,-88,-64,-79,-58,-83,C05
18431317,-73,-76,-69,-90,-64,-79,-57,-84,C05
18440645,-76,-75,-71,-91,-68,-81,-56,-84,C05
18445975,-74,-75,-69,-91,-66,-81,-56,-83,C05
18451302,-76,-76,-71,-89,-70,-87,-62,-85,C05
18451302,-72,-76,-71,-89,-66,-82,-61,-84,C05
18456633,-71,-75,-72,-92,-65,-81,-59,-82,C05
18465961,-74,-76,-70,-91,-65,-80,-57,-86,C05
18471291,-73,-75,-72,-89,-67,-85,-58,-86,C05
18471291,-74,-77,-70,-90,-67,-77,-58,-89,C05
,,,,,,,,,
18485950,-66,-77,-50,-87,-69,-82,-64,-81,C06
18491280,-67,-78,-52,-87,-70,-82,-63,-84,C06
18496606,-64,-76,-50,-89,-69,-83,-61,-76,C06
18496606,-66,-80,-51,-88,-69,-85,-63,-82,C06
18501935,-67,-81,-50,-91,-70,-85,-64,-81,C06
18511261,-67,-82,-50,-91,-70,-83,-64,-79,C06
18516588,-67,-82,-50,-92,-68,-84,-62,-81,C06
18516588,-68,-84,-50,-90,-68,-88,-62,-88,C06
18521917,-68,-79,-51,-91,-68,-84,-63,-80,C06
18531245,-69,-83,-50,-91,-69,-88,-63,-79,C06
18536572,-68,-84,-51,-89,-70,-88,-63,-79,C06
18536572,-68,-82,-52,-89,-69,-85,-63,-85,C06
18541901,-68,-84,-52,-88,-67,-85,-63,-81,C06
18551227,-67,-84,-51,-89,-70,-83,-64,-79,C06
18556555,-68,-80,-50,-90,-70,-85,-64,-82,C06
18561882,-67,-82,-51,-91,-70,-85,-62,-84,C06
18561882,-67,-88,-52,-87,-70,-90,-63,-85,C06
18567210,-67,-81,-51,-89,-71,-84,-62,-78,C06
18576539,-68,-81,-51,-90,-69,-83,-63,-81,C06
18581867,-68,-82,-48,-87,-70,-85,-64,-81,C06
18581867,-67,-82,-50,-88,-70,-83,-63,-80,C06
18587195,-66,-81,-51,-89,-70,-83,-63,-81,C06
18596522,-66,-82,-52,-87,-70,-83,-63,-85,C06
1397162,-67,-80,-51,-88,-69,-86,-63,-81,C06
1397162,-66,-82,-51,-89,-69,-85,-63,-78,C06
1402693,-67,-79,-51,-87,-72,-83,-63,-80,C06
1412224,-65,-81,-51,-87,-72,-85,-63,-79,C06
1412224,-66,-83,-51,-90,-70,-84,-63,-80,C06
1417751,-68,-81,-51,-90,-69,-84,-63,-84,C06
1427279,-68,-81,-51,-88,-71,-84,-63,-80,C06
1432807,-68,-81,-48,-92,-69,-85,-62,-76,C06
1432807,-68,-83,-50,-89,-69,-85,-64,-85,C06
1438337,-68,-82,-51,0,-70,-86,-61,-82,C06
,,,,,,,,,
1453396,-82,-66,-71,-82,-78,-80,-70,-86,C07
1453396,-76,-70,-78,-86,-73,-75,-71,-87,C07
1458928,-78,-69,-77,-86,-76,-79,-73,-76,C07
1468456,-77,-70,-72,-85,-78,-82,-82,-81,C07
1473985,-68,-71,-71,-84,-72,-81,-83,-83,C07
1473985,-70,-70,-69,-85,-70,-82,-76,-81,C07
1479513,-64,-70,-69,-84,-71,-81,-75,-81,C07
1489841,-69,-70,-71,-90,-73,-86,-79,-86,C07
1489841,-71,-71,-71,-90,-74,-80,-83,-87,C07
1495171,-71,-70,-72,-89,-72,-80,-82,-87,C07
1495171,-71,-69,-71,-90,-73,-81,-81,-87,C07
1505700,-65,-71,-70,-90,-73,-81,-83,-89,C07
1515229,-72,-68,-73,-90,-74,-80,-83,-88,C07
1515229,-71,-71,-71,-90,-72,-79,-82,-88,C07
1520759,-70,-71,-70,-91,-72,-81,-82,-87,C07
1520759,-69,-69,-70,-89,-73,-81,-79,-87,C07
1531289,-71,-70,-73,-88,-72,-78,-84,-88,C07
1540818,-70,-68,-71,-94,-72,-80,-83,-87,C07
1546348,-69,-71,-69,-88,-72,-79,-83,-88,C07
1546348,-71,-69,-70,-92,-72,-81,-82,-88,C07
1551877,-69,-70,-69,-90,-69,-80,-79,-88,C07
1561408,-70,-71,-71,-93,-72,-79,-80,-86,C07
1566936,-69,-70,-71,-92,-71,-80,-80,-89,C07
1566936,-70,-71,-71,-89,-72,-80,-76,-88,C07
1572465,-70,-70,-68,-90,-73,-81,-80,-87,C07
1581993,-66,-71,-69,-90,-72,-87,-79,-88,C07
1587521,-68,-71,-69,-92,-72,-81,-79,-87,C07
1587521,-69,-72,-70,-88,-72,-81,-78,-86,C07
1592850,-68,-71,-67,-91,-71,-80,-82,-87,C07
1592850,-70,-72,-70,-91,-71,-79,-78,-89,C07
1603380,-66,-71,-70,-90,-70,-77,-79,-87,C07
1612914,-70,-71,-70,0,-71,-80,-78,-87,C07
,,,,,,,,,
1623772,-64,-78,-68,-91,-76,-87,-79,-84,C08
1629302,-66,-78,-72,-89,-80,-86,-80,-82,C08
1629302,-69,-77,-67,-87,-83,-82,-83,-86,C08
1634831,-67,-75,-63,-92,-77,-88,-80,-90,C08
1644359,-67,-76,-69,-88,-80,-86,-78,-84,C08
1649688,-66,-76,-71,-88,-77,-86,-77,-83,C08
1655217,-67,-75,-70,-92,-78,-86,-78,-83,C08
1655217,-66,-78,-70,-89,-85,-85,-79,-85,C08
1660746,-66,-76,-71,-87,-83,-84,-82,-84,C08
1660746,-64,-86,-71,-87,-81,-85,-78,-81,C08
1671277,-64,-84,-71,-87,-80,-85,-77,-82,C08
1680807,-64,-86,-71,-86,-80,-83,-78,-82,C08
1686335,-65,-81,-70,-91,-81,-84,-78,-83,C08
1686335,-62,-82,-70,-92,-82,-85,-79,-84,C08
1691865,-65,-82,-72,-89,-81,-84,-76,-85,C08
1701395,-65,-85,-69,-91,-79,-84,-77,-83,C08
1706924,-65,-82,-70,-90,-78,-85,-79,-83,C08
1706924,-64,-79,-70,-90,-82,-85,-76,-84,C08
1712452,-64,-82,-69,-88,-79,-84,-78,-82,C08
1721983,-65,-80,-70,-87,-81,-84,-79,-83,C08
1721983,-63,-92,-71,-87,-82,-84,-75,-84,C08
1727511,-66,-83,-67,-86,-75,-84,-80,-86,C08
1737040,-66,-82,-71,-85,-79,-83,-78,-84,C08
1742569,-63,-84,-71,-87,-82,-83,-78,-83,C08
1742569,-63,-81,-72,-86,-79,-82,-78,-85,C08
1748099,-64,-83,-71,-90,-79,-84,-79,-86,C08
1748099,-64,-85,-70,-91,-79,-84,-79,-86,C08
1758627,-62,-86,-71,-94,-78,-83,-81,-85,C08
1768156,-60,-84,-71,-91,-80,-84,-77,-85,C08
1768156,-63,-80,-71,-89,-78,-82,-76,-85,C08
1773687,-65,-85,-71,-91,-75,-84,-79,-84,C08
1783218,-64,-79,-71,-92,-77,-84,-80,-85,C08
,,,,,,,,,
1788748,-70,-84,-76,-92,-78,-59,-70,-92,D00
1798277,-74,-84,-75,-94,-75,-65,-72,-88,D00
1803804,-73,-85,-74,-90,-75,-64,-71,-87,D00
1803804,-74,-86,-77,-93,-76,-65,-73,-90,D00
1809335,-73,-85,-75,-93,-75,-64,-71,-91,D00
1818863,-73,-84,-74,-91,-79,-64,-70,-91,D00
1824390,-73,-85,-76,-94,-78,-64,-72,-90,D00
1824390,-71,-84,-73,-93,-80,-65,-68,-90,D00
1829918,-72,-84,-72,-95,-76,-65,-72,-91,D00
1839446,-73,-83,-74,-92,-74,-66,-71,-93,D00
1839446,-70,-82,-76,-92,-73,-67,-73,-89,D00
1844974,-71,-82,-74,-92,-80,-65,-71,-92,D00
1854504,-73,-83,-73,-93,-78,-63,-74,-91,D00
1854504,-76,-85,-76,-90,-81,-66,-73,-91,D00
1860032,-73,-87,-75,-94,-76,-64,-71,-90,D00
1869360,-70,-85,-74,-91,-70,-66,-72,-89,D00
1874688,-69,-85,-75,-93,-75,-66,-75,-87,D00
1874688,-73,-84,-76,-92,-74,-65,-70,-88,D00
1880218,-75,-87,-74,-91,-75,-65,-71,-89,D00
1889748,-72,-83,-74,-90,-75,-67,-73,-89,D00
1889748,-72,-87,-74,-90,-75,-65,-71,-91,D00
1895277,-73,-85,-74,-91,-74,-67,-68,-90,D00
1904808,-74,-85,-74,-94,-72,-66,-71,-88,D00
1904808,-74,-87,-72,-95,-74,-66,-71,-89,D00
1910338,-74,-87,-74,-93,-74,-66,-72,-88,D00
1919870,-74,-86,-74,-91,-74,-67,-71,-90,D00
1925197,-74,-86,-75,-95,-74,-65,-70,-89,D00
1925197,-73,-86,-74,-91,-74,-67,-72,-89,D00
1930725,-74,-85,-73,-90,-75,-66,-70,-90,D00
1940254,-76,-86,-74,-93,-73,-65,-71,-89,D00
1940254,-74,-85,-74,-94,-75,-66,-70,0,D00
1945784,-74,0,-74,-92,-73,-66,-71,0,D00
,,,,,,,,,
1960640,-77,-94,-77,-92,-64,-76,-71,-90,D01
1960640,-78,-91,-71,-89,-63,-77,-72,-88,D01
1966170,-77,-91,-76,-91,-65,-76,-72,-87,D01
